player_name,tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_Rating,solo_BestRating,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_RevivesPg,solo_RoadKillsPg,solo_TeamKillsPg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_Suicides,solo_TeamKills,solo_HeadshotKills,solo_HeadshotKillRatio,solo_VehicleDestroys,solo_RoadKills,solo_DailyKills,solo_WeeklyKills,solo_RoundMostKills,solo_MaxKillStreaks,solo_WeaponAcquired,solo_Days,solo_LongestTimeSurvived,solo_MostSurvivalTime,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_RideDistance,solo_MoveDistance,solo_AvgWalkDistance,solo_AvgRideDistance,solo_LongestKill,solo_Heals,solo_Revives,solo_Boosts,solo_DamageDealt,solo_DBNOs,duo_KillDeathRatio,duo_WinRatio,duo_TimeSurvived,duo_RoundsPlayed,duo_Wins,duo_WinTop10Ratio,duo_Top10s,duo_Top10Ratio,duo_Losses,duo_Rating,duo_BestRating,duo_DamagePg,duo_HeadshotKillsPg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_RoadKillsPg,duo_TeamKillsPg,duo_TimeSurvivedPg,duo_Top10sPg,duo_Kills,duo_Assists,duo_Suicides,duo_TeamKills,duo_HeadshotKills,duo_HeadshotKillRatio,duo_VehicleDestroys,duo_RoadKills,duo_DailyKills,duo_WeeklyKills,duo_RoundMostKills,duo_MaxKillStreaks,duo_WeaponAcquired,duo_Days,duo_LongestTimeSurvived,duo_MostSurvivalTime,duo_AvgSurvivalTime,duo_WinPoints,duo_WalkDistance,duo_RideDistance,duo_MoveDistance,duo_AvgWalkDistance,duo_AvgRideDistance,duo_LongestKill,duo_Heals,duo_Revives,duo_Boosts,duo_DamageDealt,duo_DBNOs,squad_KillDeathRatio,squad_WinRatio,squad_TimeSurvived,squad_RoundsPlayed,squad_Wins,squad_WinTop10Ratio,squad_Top10s,squad_Top10Ratio,squad_Losses,squad_Rating,squad_BestRating,squad_DamagePg,squad_HeadshotKillsPg,squad_HealsPg,squad_KillsPg,squad_MoveDistancePg,squad_RevivesPg,squad_RoadKillsPg,squad_TeamKillsPg,squad_TimeSurvivedPg,squad_Top10sPg,squad_Kills,squad_Assists,squad_Suicides,squad_TeamKills,squad_HeadshotKills,squad_HeadshotKillRatio,squad_VehicleDestroys,squad_RoadKills,squad_DailyKills,squad_WeeklyKills,squad_RoundMostKills,squad_MaxKillStreaks,squad_WeaponAcquired,squad_Days,squad_LongestTimeSurvived,squad_MostSurvivalTime,squad_AvgSurvivalTime,squad_WinPoints,squad_WalkDistance,squad_RideDistance,squad_MoveDistance,squad_AvgWalkDistance,squad_AvgRideDistance,squad_LongestKill,squad_Heals,squad_Revives,squad_Boosts,squad_DamageDealt,squad_DBNOs
aabaac,26096,2.4,6.25,50265.27,48,3,0.3,10,20.8,45,2197.58,2162.07,269.94,0.75,1.1,2.25,2290.36,0,0.02,0,1047.19,0.21,108,5,0,0,36,0.33,0,1,7,8,11,2,0,20,2175.8,2175.8,1047.19,1807,88716.33,21220.97,109937.3,1848.26,442.1,401.65,53,0,108,12957.31,0,2.36,16,62633.65,50,8,0.38,21,42,42,2269.86,2259.41,235.85,0.48,2.22,1.98,3734.97,0.18,0,0,1252.67,0.42,99,19,0,0,24,0.24,1,0,1,3,9,2,0,18,2044.5,2044.5,1252.67,1903,119296.1,67452.6,186748.7,2385.92,1349.05,600.03,111,9,130,11792.51,53,2.47,17.37,287536.02,213,37,0.28,145,68.1,176,2766.07,2743.03,287.99,0.46,2.12,2.04,3896.89,0.16,0.01,0.02,1349.93,0.68,434,105,1,5,99,0.23,6,3,33,55,13,4,0,43,2192.37,2192.37,1363.24,5264,517586.95,312450.14,830037.15,2640.22,1183.56,460.63,452,34,586,61342.22,345
WooJang,133159,3.06,9.09,65248.49,55,5,0.2,22,40,50,2039.77,1991.67,323.21,0.51,1.95,2.78,4196.15,0,0.13,0.04,1186.34,0.4,153,6,2,2,28,0.18,1,7,16,42,9,2,0,23,2184.3,2184.3,1216.92,4159,78773.01,152015.41,230788.46,1391.69,2779.02,361.24,107,0,154,17776.74,0,2.47,5.78,183830.91,173,10,0.07,62,35.8,163,2462.23,2429.99,298.52,0.32,2.09,2.32,3428.26,0.18,0.02,0.02,1062.61,0.36,402,74,2,3,56,0.14,11,4,49,100,12,4,0,34,2020.33,2020.33,1046.65,4455,241548.61,351540.14,593088.75,1371.43,1836.64,384.83,362,32,350,51644.54,245,1.94,10.03,455772.17,399,40,0.36,202,50.6,359,2695.15,2719.34,250.64,0.26,2.25,1.75,4035.45,0.25,0.01,0.02,1142.29,0.51,698,216,2,6,104,0.15,9,4,42,65,10,4,0,48,2183.5,2183.5,1074.36,7302,640354.54,969791.42,1610145.66,1443.55,1583.13,384.83,897,98,748,100004.99,648
hatchshot,27239,2.92,11.36,95437.38,88,10,0.43,23,26.1,78,2556.21,2551.18,276.16,0.58,1.3,2.59,3127.79,0,0.05,0,1084.52,0.26,228,8,0,0,51,0.22,7,4,6,6,11,5,0,31,2178.98,2178.98,1084.52,2100,127198.2,148047.4,275245.6,1445.43,1682.36,273.69,114,0,177,24301.75,0,2.99,11.68,355843.4,291,34,0.26,132,45.4,257,2571.4,2631.74,325.4,0.56,2.07,2.64,4629.14,0.25,0.01,0.04,1222.83,0.45,769,132,4,11,164,0.21,14,4,5,85,13,3,0,33,2175.4,2175.4,1222.83,2131,480434.8,866644.9,1347080,1650.98,2978.16,329.52,601,74,719,94692.77,456,2.46,12.61,406688.9,341,43,0.23,184,54,298,2685.68,2752.09,291.43,0.32,2.01,2.15,4323.39,0.3,0.01,0.01,1192.64,0.54,733,223,0,4,110,0.15,12,3,6,6,13,3,0,34,2187.89,2187.89,1192.64,2236,587283.8,886993.1,1474277,1722.24,2601.15,503.12,685,102,657,99376.79,661
LazyAss,10989,1.38,1.22,178242.37,164,2,0.35,30,18.3,162,2406.78,2471.36,189.33,0.26,0.88,1.36,3242.47,0,0.05,0.01,1086.84,0.18,223,28,1,1,43,0.19,2,8,14,68,9,3,0,32,2179.96,2179.96,997.26,4102,230786.45,300978.22,531764.68,1483.23,823.24,301.4,145,0,210,31050,0,2.44,15.74,165336.14,108,17,0.14,72,66.7,91,2315.32,2353.6,294.82,0.37,2.1,2.06,5358.37,0.22,0.02,0.01,1530.89,0.67,222,89,0,1,40,0.18,1,2,20,20,8,3,0,23,2192.49,2192.49,1344.88,4162,232941.31,345762.56,578703.87,2167.4,1683.21,464.7,227,24,228,31840.16,133,1.8,15.34,213555.32,163,25,0.15,101,62,138,2749.2,2770.33,239.46,0.18,2.02,1.53,4793.32,0.17,0.01,0,1310.16,0.62,249,78,0,0,29,0.12,1,1,21,84,10,3,0,27,2187.17,2187.17,1402.02,4589,250800.46,530511.21,781311.66,1402.75,3028.68,521.82,330,27,304,39032.4,217
NIMIC8_,171748,3.4,13.79,25750.96,29,4,0.22,6,20.7,25,2035.08,1916.53,356.95,0.66,1.83,2.93,2313,0,0.03,0.03,887.96,0.21,85,2,1,1,19,0.22,0,1,13,13,13,2,0,16,1971.77,1971.77,827.17,3692,44254.77,22822.34,67077.12,1479.57,675.71,492.8,53,0,61,10351.46,0,2.04,3.61,79379.43,83,3,0.16,19,22.9,80,1992.69,2017.01,262.45,0.65,1.63,1.96,3398.79,0.2,0.02,0.05,956.38,0.23,163,35,3,4,54,0.33,3,2,0,5,10,2,0,13,1911.38,1911.38,956.38,1632,125462,156637.9,282099.9,1511.59,1887.2,446.7,135,17,120,21783.01,101,1.38,6.72,823462.83,789,53,0.57,365,46.3,736,2756.78,2831.48,217.13,0.29,2.19,1.28,3843.06,0.21,0.01,0.02,1043.68,0.46,1012,414,4,14,225,0.22,24,5,13,13,9,4,0,46,2065.01,2065.01,1452.94,3382,1181573.8,1850600.64,3032174.44,1368.84,4772.98,479.25,1724,165,1215,171319.12,1035
RIOTISM,39774,1.66,3.92,191664.1,153,6,0.11,53,34.6,147,2559.56,2547.72,200.4,0.4,1.32,1.59,4051.73,0,0.03,0,1252.71,0.35,244,23,0,0,61,0.25,1,4,0,0,7,2,0,37,2141.36,2141.36,1252.71,2133,272782.2,347132.2,619914.4,1782.89,2268.84,233.09,202,0,413,30660.97,0,2.09,21.43,18284.96,14,3,0.43,7,50,11,1853.91,1817.62,204.74,0.14,1.36,1.64,4660.62,0.14,0.07,0,1306.07,0.5,23,7,0,0,2,0.09,1,1,6,8,8,3,0,8,1955.02,1955.02,1306.07,1574,24304.12,40944.57,65248.69,1736.01,2924.61,181.37,19,2,39,2866.38,14,1.23,6.04,447235,381,23,0.11,211,55.4,358,2643.96,2657.5,170.53,0.16,1.89,1.15,4489.74,0.15,0.01,0.01,1173.85,0.55,439,153,2,5,60,0.14,10,2,11,11,10,3,0,33,2184.32,2184.32,1173.84,2213,653015.4,1057574,1710590,1713.95,2775.79,332.78,721,56,779,64972.09,408
Thomas_,30218,4.99,18.64,264345.97,236,44,0.72,71,30.1,192,2452.21,2530.5,437.17,1.2,2.2,4.06,5469.27,0,0.05,0.03,1120.11,0.3,959,44,6,6,284,0.3,44,12,77,103,16,6,0,47,2181.85,2181.85,1176.99,6177,387856.79,902890.29,1290747.08,1537.28,4696.36,488.19,519,0,790,103171.6,0,3.88,14.5,132459.14,131,19,0.48,46,35.1,112,2040.85,2082.66,396.13,0.66,2.44,3.31,3888.17,0.41,0.01,0.02,1011.14,0.35,434,83,1,3,87,0.2,1,1,72,82,17,4,0,28,2187.98,2187.98,1147.43,5727,220245.68,289104.74,509350.4,1836.43,3106.86,501.72,320,54,356,51892.88,246,3.52,15.03,657392.99,592,89,0.32,292,49.3,503,2736.29,2764.17,397.42,0.66,2.62,2.99,4034.25,0.39,0.01,0.03,1110.46,0.49,1773,554,4,18,390,0.22,34,6,51,164,18,5,0,64,2188.92,2188.92,1088.76,6763,1120466.2,1267810.1,2388276.9,1848.19,2067.92,577.85,1550,229,1544,235274.86,1558
Bear_Loui,114759,3.48,10,35863.26,30,3,0.15,10,33.3,27,2101.41,2088.7,318.63,0.5,1.27,3.13,3268.52,0,0.07,0,1195.44,0.33,94,2,0,0,15,0.16,2,2,29,29,12,2,0,11,1950.47,1950.47,884,2728,43251.37,54804.28,98055.65,1100.87,944.9,842.39,38,0,68,9558.92,0,2.2,4.76,65935.35,63,3,0.18,17,27,60,1959.49,1906.15,254.81,0.29,1.16,2.1,3013.41,0.1,0.03,0.03,1046.59,0.27,132,20,1,2,18,0.14,0,2,9,27,8,2,0,13,2012.19,2012.19,1046.59,1594,101906.5,87938.19,189844.6,1617.56,1395.84,186.9,73,6,109,16053.26,79,1.37,4.84,135310.13,124,6,0.03,62,50,118,2689.02,2689.7,164.38,0.17,2.31,1.31,4421.48,0.22,0,0.04,1091.21,0.5,162,66,2,5,21,0.13,3,0,21,21,10,3,0,23,2181.68,2181.68,1504.67,4388,180600.32,367662.82,548263.14,1814.55,2702.1,588.55,287,27,191,20382.55,145
frOsTor,15167,3.22,15.52,86946.3,58,9,0.28,32,55.2,49,2475.34,2503.03,305.35,0.69,1.93,2.72,4956.67,0,0,0.02,1499.07,0.55,158,7,1,1,40,0.25,2,0,2,2,9,2,0,13,2049.33,2049.33,1499.07,2057,85660.76,201826.3,287487.1,1476.91,3479.76,272.03,112,0,222,17710.06,0,3.04,19.78,563876.91,359,71,0.34,271,75.5,288,2704,2687.33,305.54,0.48,2.54,2.44,6537.4,0.18,0.01,0.01,1570.69,0.75,875,237,0,2,172,0.2,11,5,41,177,12,3,0,52,2190.65,2190.65,1500.96,5897,623168.52,1723756.52,2346925.24,1716.96,4507.81,519,911,63,1283,109687.52,494,5.56,46.67,49063.77,30,14,0.77,25,83.3,16,2302.61,2251.4,411.75,0.53,2.9,2.97,7189.66,0.23,0.07,0,1635.46,0.83,89,36,0,0,16,0.18,1,2,20,20,9,3,0,10,2157.85,2157.85,1662.53,2981,59276.48,156413.37,215689.91,2221.44,4460.62,417.37,87,7,96,12352.61,78
Carryforyou,9938,3.65,5.56,22388.44,18,1,0.11,8,44.4,17,1435.31,1412.05,389.84,1.22,1.61,3.44,4637.35,0,0.11,0,1243.8,0.44,62,5,0,0,22,0.35,0,2,12,12,8,3,0,12,1960.38,1960.38,1262.66,3442,41157.94,42314.39,83472.32,2333.62,2395.36,286.09,29,0,62,7017.09,0,3.03,14.71,41254.22,34,5,0.14,13,38.2,29,2131.35,2101.4,308.51,0.24,2.06,2.59,4661.62,0.24,0,0,1213.36,0.38,88,22,0,0,8,0.09,4,0,34,34,9,2,0,13,2121.48,2121.48,1136.26,4970,71636.64,86858.34,158495.01,2271.94,2121.11,335.64,70,8,96,10489.33,43,1.33,12.3,641085.47,496,61,0.1,317,63.9,435,2869.96,2877,160.83,0.15,2.31,1.16,5540.81,0.35,0.01,0.01,1292.51,0.64,577,269,0,4,76,0.13,19,5,9,9,8,4,0,41,2191.5,2191.5,1218.69,3435,918755.44,1829484.25,2748239.79,1889.36,2227.82,371.92,1148,176,1199,79771.91,464
Jadsu,97180,1.85,1.32,60593.8,76,1,0.06,8,10.5,75,2114.09,2120.8,215.45,0.38,0.82,1.83,2018.64,0,0.01,0,797.29,0.11,139,5,0,0,29,0.21,0,1,8,14,9,3,0,20,1970.49,1970.49,1022.51,2736,75724.77,77691.71,153416.44,1272.8,1615.1,249.08,62,0,114,16374.27,0,2.22,4.84,62089.7,62,3,0.14,21,33.9,59,1819.91,1911.16,251.39,0.5,1.31,2.11,3302.24,0.16,0,0,1001.45,0.34,131,19,0,0,31,0.24,2,0,3,3,14,2,0,16,2020.32,2020.32,1001.45,1503,90930.29,113808.4,204738.6,1466.62,1835.62,753.55,81,10,120,15586.36,76,1.61,12.66,1040801.41,845,107,0.16,470,55.6,738,2606.75,2705.45,206.74,0.25,1.85,1.41,4333.63,0.25,0,0.01,1231.72,0.56,1190,438,4,5,209,0.18,14,0,32,83,10,4,0,60,2120.49,2120.49,1384.54,6152,1635316.95,2026603.74,3661920.68,2095.91,2343.64,786.89,1563,211,1818,174698.17,1082
TwitchTvPr0phie,52978,8.8,16.67,5608.76,6,1,0.33,3,50,5,1456.54,1429.08,836.83,2.17,1.83,7.33,3875.68,0,0,0.17,934.79,0.5,44,2,1,1,13,0.3,2,0,44,44,21,2,0,1,1757.23,1757.23,934.79,1199,5900.28,17353.82,23254.1,983.38,2892.3,294.53,11,0,15,5020.99,0,3,0,2666.95,4,0,0,1,25,4,1322.09,1305.77,409.69,1.25,1.5,3,1909.87,0,0,0,666.74,0.25,12,3,0,0,5,0.42,0,0,1,11,10,2,0,3,1732.87,1732.87,666.74,1073,2919.79,4719.69,7639.48,729.95,1179.92,345.4,6,0,5,1638.77,7,7.35,50.68,785713.28,511,259,0.4,434,84.9,252,2908.09,2923.24,489.51,0.59,4.31,3.62,5436.08,0.49,0.01,0.02,1537.6,0.85,1852,794,2,9,300,0.16,60,6,46,140,19,4,0,57,2184.22,2184.22,1207.57,6972,1018938.15,1758900.68,2777839.22,1332.23,2067.13,525.26,2204,252,1632,250141.93,1539
norazoyo,70328,4.75,20,5736.58,5,1,0.5,2,40,4,1418.62,1372,388.02,0.4,1.2,3.8,3843.44,0,0,0,1147.32,0.4,19,0,0,0,2,0.11,0,0,16,19,8,1,0,2,1893.14,1893.14,1147.32,1171,8845,10372.19,19217.2,1769,2074.44,166.38,6,0,12,1940.09,0,5.8,37.5,11811.91,8,3,0.6,5,62.5,5,1584.45,1508.57,394.36,0.62,1.38,3.62,4331.06,0.12,0,0,1476.49,0.62,29,6,0,0,5,0.17,0,0,4,4,7,2,0,3,2115.25,2115.25,1476.49,1303,19495.18,15153.34,34648.52,2436.9,1894.17,243.78,11,1,26,3154.84,16,1.23,9.09,234367.2,187,17,0.15,113,60.4,170,2776.98,2781.18,165.75,0.18,2.22,1.12,4699.17,0.23,0.02,0.02,1253.3,0.6,209,97,1,4,33,0.16,13,4,10,10,9,5,0,22,2136.5,2136.5,1253.3,2340,361719.1,517025.5,878744.6,1934.33,2764.84,489.07,415,43,356,30996.13,184
Les_Onardo,18938,4.73,15.38,37547.01,26,4,0.17,12,46.2,22,2129.15,2095.16,424.56,1.62,1.54,4,6215.41,0,0.04,0,1444.12,0.46,104,4,0,0,42,0.4,1,1,6,9,12,2,0,16,2024.01,2024.01,1527.81,3976,64350.95,97249.77,161600.69,2441.05,3660.82,338.95,40,0,58,11038.69,0,4,31.37,77594.1,51,16,0.42,38,74.5,35,1991.29,2032.07,350.55,0.65,2.41,2.75,6877.71,0.37,0,0,1521.45,0.75,140,49,0,0,33,0.24,4,0,15,38,10,4,0,14,1974.98,1974.98,1521.45,1662,124928.8,225834.5,350763.3,2449.58,4428.13,399.26,123,19,124,17878.04,80,6.61,60.38,969883.8,583,352,0.65,540,92.6,231,2735.92,2735.11,324.48,0.49,3.17,2.62,7352.31,0.34,0.01,0.01,1663.61,0.93,1527,643,1,5,283,0.19,45,8,38,38,12,4,0,46,2187.9,2187.9,1663.61,2314,1381926,2904470,4286396,2370.37,4981.94,592.04,1848,197,1377,189171.8,1226
ruisoo,26645,2.06,2.78,30831.65,36,1,0.1,5,13.9,35,1775.3,1786.19,222.36,0.42,2.11,2,2526.13,0,0.06,0,856.43,0.14,72,4,0,0,15,0.21,0,2,0,1,9,2,0,14,1967.21,1967.21,548.85,2441,47619.24,43321.42,90940.66,680.28,618.88,303.03,76,0,66,8004.83,0,1,0,2212.44,2,0,0,1,50,2,1262.32,1272.24,84.1,0.5,1.5,1,2128.74,0,0,0,1106.22,0.5,2,2,0,0,1,0.5,0,0,2,2,1,1,0,1,1832.29,1832.29,1106.22,1056,2855.53,1401.95,4257.48,1427.76,700.98,55.85,3,0,2,168.2,0,1.98,9.84,369616.97,315,31,0.19,170,54,284,2747.32,2697.05,247.95,0.27,2.66,1.78,4231.35,0.37,0.01,0.02,1173.39,0.54,562,150,2,7,85,0.15,10,2,21,38,8,4,0,54,2026.96,2026.96,1137.21,5982,531274.68,801601.29,1332876.03,1563.77,2280.82,641.76,837,116,639,78102.74,508
Njoe,17723,1.36,5.12,588012.9,469,24,0.14,172,36.7,445,2642.88,2714.35,151.81,0.22,2.05,1.29,5732.6,0,0.04,0.01,1253.76,0.37,606,46,5,5,103,0.17,3,20,0,121,8,2,0,32,2263.46,2263.46,1253.76,2217,727028.8,1961559,2688588,1550.17,4182.43,229.56,960,0,1061,71200.58,0,1.28,2.67,118713.9,150,4,0.15,26,17.3,146,1700.49,1694.36,167.22,0.27,1.54,1.25,2678.89,0.08,0.01,0,791.43,0.17,187,35,0,0,41,0.22,2,1,11,11,8,3,0,16,2062.53,2062.53,791.43,1394,149126.7,252706.3,401832.9,994.18,1684.71,196.04,231,12,174,25083.02,125,1.66,3.76,124698.5,133,5,0.1,51,38.3,128,2026.09,2066.23,193.59,0.22,2.23,1.59,3135.65,0.2,0.01,0.02,937.58,0.38,212,44,0,2,29,0.14,2,1,42,58,11,4,0,18,1969.05,1969.05,937.58,1648,160817.5,256223.7,417041.2,1209.15,1926.49,402.86,297,27,216,25748.06,186
Khengiskahn,122851,2,7.73,279586,194,15,0.17,88,45.4,179,2570.04,2662.24,225.64,0.3,1.46,1.85,4796.58,0,0.03,0,1441.16,0.45,358,30,0,0,59,0.16,3,6,4,4,11,2,0,23,2191.45,2191.45,1441.16,2139,362062,568473.6,930535.6,1866.3,2930.28,369.06,283,0,397,43774.36,0,2.1,14.04,79777.98,57,8,0.28,29,50.9,49,2194.68,2207.26,229.12,0.26,2.46,1.81,5966.22,0.28,0.02,0,1399.61,0.51,103,23,0,0,15,0.15,2,1,6,6,7,2,0,12,2181.26,2181.26,1399.61,1824,125723.9,214350.9,340074.8,2205.68,3760.54,519.32,140,16,138,13059.84,60,1.78,1.92,59155.77,52,1,0.04,26,50,51,1919.42,1902,240.1,0.33,2.02,1.75,4202.25,0.21,0,0,1137.61,0.5,91,25,0,0,17,0.19,1,0,8,8,9,3,0,14,1916.55,1916.55,1137.61,1583,108083.7,110433.2,218517,2078.53,2123.72,325.36,105,11,98,12485.24,88
WatchinYou,29467,2.6,0,8113.55,10,0,0,2,20,10,1269.94,1277.14,360.67,1.6,4.1,2.6,3013.48,0,0,0,811.36,0.2,26,6,0,0,16,0.62,0,0,3,26,16,14,0,4,1759.63,1759.63,890.71,2085,9262.85,20871.99,30134.85,974.57,2029.74,185.63,41,0,10,3606.68,0,0.65,10.42,60687.72,48,5,0.21,24,50,43,2019.42,2016.58,78.95,0.04,2.06,0.58,5672.69,0.17,0,0,1264.33,0.5,28,9,0,0,2,0.07,2,0,1,1,3,2,0,13,1978.5,1978.5,1264.33,1734,79292.08,192996.8,272288.9,1651.92,4020.77,224.85,99,8,110,3789.42,15,0.96,23.13,424313.23,294,68,0.15,221,75.2,226,2642.21,2658.8,100.06,0.11,2.29,0.74,6310.37,0.32,0.01,0.02,1443.24,0.75,217,162,1,5,31,0.14,13,3,3,8,5,3,0,28,2178.29,2178.29,1074.6,3242,533729.26,1321519,1855247.86,1268.01,2255.15,334.22,673,93,691,29416.81,170
Vanillach,78753,2.25,7.51,199926.3,213,16,0.37,43,20.2,197,2643.94,2724.15,249.19,0.34,1.15,2.08,2743.95,0,0,0,938.62,0.2,443,32,1,1,72,0.16,2,1,2,2,13,2,0,38,2180.08,2180.08,938.62,2172,283735.4,300725.6,584461,1332.09,1411.86,406.83,244,0,296,53078.42,0,2.05,6.8,179595,206,14,0.34,41,19.9,192,2188.74,2195.7,249.79,0.31,1.37,1.91,2890.06,0.19,0,0.03,871.82,0.2,394,76,2,6,64,0.16,1,1,41,41,15,3,0,28,2121.44,2121.44,871.82,1796,266818.5,328533.8,595352.3,1295.23,1594.82,367.17,283,40,258,51457.58,235,2.15,5.95,194250.7,185,11,0.14,77,41.6,174,2290.88,2318.72,269.54,0.35,1.91,2.02,3632.94,0.2,0,0.02,1050,0.42,374,126,0,3,64,0.17,3,0,19,19,15,4,0,26,1952.98,1952.98,1050,1879,320897.6,351196.7,672094.3,1734.58,1898.36,446.89,353,37,315,49864.99,343
blackYtheborn,39726,2.31,10.9,447849.26,367,40,0.49,127,34.6,327,2802.9,2801.92,254.31,0.4,2.7,2.06,5342.71,0,0.02,0.01,1220.3,0.35,755,60,4,4,145,0.19,11,8,11,14,13,3,0,49,2169.79,2169.79,1208.41,3653,653711.86,1307062.05,1960774.41,1753.41,2868.5,414,990,0,934,93332.26,0,1.96,10.41,586900.35,461,48,0.6,223,48.4,413,2256.57,2287.16,242.81,0.39,3.27,1.76,5397.82,0.2,0.01,0,1273.1,0.48,811,197,0,0,178,0.22,11,5,17,17,10,3,0,45,2190.87,2190.87,1478.65,3227,968663.45,1519731.21,2488394.76,2280.35,3450.92,663.79,1508,92,966,111937.7,532,1.87,15.56,47367.18,45,7,0.39,18,40,38,1984.74,2023.14,217.26,0.18,2.53,1.58,3249.71,0.13,0.02,0.04,1052.6,0.4,71,25,1,2,8,0.11,1,1,2,2,8,2,0,15,1959.71,1959.71,1052.6,1673,70223.08,76013.85,146236.9,1560.51,1689.2,326.61,114,6,69,9776.65,67
Nyarlath,12166,2.55,9.09,23315.26,22,2,0.5,4,18.2,20,1799.77,1792.71,256.16,0.55,0.91,2.32,4010.94,0,0,0,1059.78,0.18,51,3,0,0,12,0.24,1,0,2,2,8,3,0,10,1964.39,1964.39,1059.78,1482,29977.4,58263.21,88240.62,1362.61,2648.33,591.86,20,0,45,5635.63,0,2.05,6.06,243286.4,231,14,0.19,73,31.6,217,2280.11,2275.79,250.21,0.37,1.83,1.92,4796.5,0.15,0.02,0.01,1053.19,0.32,444,96,2,3,85,0.19,7,5,16,16,13,3,0,30,1984.86,1984.86,1053.19,1881,331686.4,776305.2,1107992,1435.87,3360.63,329.79,423,35,402,57798.23,300,2.16,23.88,273251.4,201,48,0.32,149,74.1,153,2701.05,2711.88,221.07,0.18,2.33,1.64,5645.57,0.19,0.01,0,1359.46,0.74,330,136,0,1,36,0.11,8,3,8,8,9,4,0,25,1989.59,1989.59,1359.46,2258,375028,759730.6,1134759,1865.81,3779.75,417.32,469,39,393,44435.91,257
maki_X_riko,7865,2.77,8.82,36262.84,34,3,0.3,10,29.4,31,2224.89,2233.76,269.7,0.35,1.44,2.53,3452.46,0,0.12,0.03,1066.55,0.29,86,1,1,1,12,0.14,0,4,18,18,8,2,0,10,2173.32,2173.32,1066.55,1838,56826.7,60556.77,117383.5,1671.37,1781.08,226.29,49,0,86,9169.8,0,1.81,5.13,39909.66,39,2,0.37,11,28.2,37,1675.48,1691.12,232.4,0.44,1.85,1.72,3433.89,0.13,0.03,0,1023.32,0.28,67,18,0,0,17,0.25,0,1,36,40,12,5,0,10,1975.38,1975.38,1008.91,3460,61342.57,72579.05,133921.67,1465.42,2193.65,244.38,72,5,87,9063.68,39,1.23,9.09,397084.52,352,32,0.25,177,50.3,320,2545.5,2682.17,164.34,0.14,2.69,1.12,4232.27,0.23,0.02,0.03,1128.08,0.5,395,165,4,11,51,0.13,14,6,6,15,8,4,0,28,2177.94,2177.94,1259.84,3449,560128.99,929630.83,1489759.92,1720.34,3289.96,772.82,947,82,539,57848.34,368
DOLDE,27997,1.51,6.78,613035.62,457,31,0.46,171,37.4,426,2706.32,2723.64,167.31,0.19,1.49,1.41,8030.83,0,0.12,0.01,1341.43,0.37,643,40,3,3,88,0.14,9,57,36,84,8,2,0,61,2056.37,2056.37,1521.58,5316,556679.22,3113409.84,3670089.36,1745.09,5956.74,375.81,679,0,1182,76461.69,0,1.44,4.18,299402.3,263,11,0.06,94,35.7,252,2148.53,2257.71,192.88,0.21,1.29,1.38,5967.79,0.2,0.08,0.02,1138.41,0.36,362,54,2,4,56,0.15,8,20,2,3,9,3,0,38,1967.48,1967.48,968.91,2783,281422.12,1288107.46,1569529.78,915.27,4224.68,240.42,338,53,436,50726.87,251,1.8,9.09,95401.23,88,8,0.23,35,39.8,80,2045.69,2062.07,220.83,0.24,1.48,1.64,4790.67,0.2,0.07,0,1084.1,0.4,144,43,0,0,21,0.15,1,6,6,6,7,3,0,21,2028.87,2028.87,1084.1,1700,108209.1,313369.9,421579,1229.65,3561.02,321.89,130,18,133,19433.41,138
Pitper,64385,0.72,1.55,119283.1,129,2,0.15,13,10.1,127,1974.06,2014.11,96.99,0.11,0.91,0.71,2850.41,0,0.02,0.01,924.68,0.1,92,10,1,1,14,0.15,3,2,0,0,5,1,0,19,1944.08,1944.08,924.68,1632,171647.7,196054.7,367702.4,1330.6,1519.8,183.2,118,0,151,12512.3,0,0.89,6.31,134018.1,111,7,0.15,46,41.4,104,2250.06,2254.11,120.58,0.13,2,0.84,5145.91,0.17,0,0.05,1207.37,0.41,93,43,4,6,14,0.15,10,0,13,13,5,2,0,18,1992.31,1992.31,1207.37,1876,160464.2,410731.3,571195.5,1445.62,3700.28,260.73,222,19,202,13384.33,60,0.74,6.45,765686.7,651,42,0.11,366,56.2,609,2650.74,2752.43,105,0.08,2.04,0.69,5182.8,0.22,0.01,0.02,1176.17,0.56,448,236,8,15,54,0.12,26,6,17,17,7,4,0,44,2187.62,2187.62,1176.17,2231,978917.3,2395083,3374000,1503.71,3679.08,389.55,1326,146,1132,68357.89,387
